property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,breez global hill view,sohna road,0.3,5403.0,2.0,2.0,2,6.0,New Property,545.1752577319587,0.0,0.0,0.0,0.0,0.0,0.0,109.0
flat,chd avenue,sector 71,1.2,7407.0,3.0,3.0,3,4.0,Relatively New,1461.340206185567,0.0,0.0,0.0,0.0,1.0,0.0,49.0
flat,suncity platinum towers,sector 28,6.0,22346.0,3.0,3.0,2,8.0,Moderately Old,2416.5,0.0,1.0,0.0,0.0,0.0,0.0,31.0
flat,capital residences 360,sector 70,1.69,8552.0,3.0,3.0,3,8.0,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0
flat,umang winter hills,sector 77,1.4,6340.0,3.0,3.0,3,10.0,Relatively New,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
flat,antriksh heights,sector 84,0.49,4355.0,2.0,2.0,2,16.0,Relatively New,1014.819587628866,0.0,0.0,0.0,0.0,0.0,1.0,66.0
flat,dlf new town heights,sector 91,2.0,6967.0,4.0,4.0,3,16.0,Moderately Old,2459.9226804123714,1.0,1.0,0.0,1.0,0.0,1.0,65.0
flat,nbcc heights,sector 89,1.5,7058.0,3.0,3.0,3,8.0,Relatively New,1916.881443298969,1.0,1.0,0.0,0.0,0.0,0.0,105.0
flat,ramprastha skyz,sector 37,1.2,6000.0,3.0,2.0,1,9.0,Under Construction,1900.0,0.0,1.0,0.0,0.0,1.0,1.0,53.0
flat,microtek greenburg,sector 86,1.45,9797.0,3.0,2.0,3,8.0,Relatively New,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
flat,ss the leaf,sector 85,1.06,6343.0,2.0,2.0,2,12.0,Relatively New,1507.3453608247423,0.0,0.0,0.0,0.0,0.0,1.0,44.0
flat,ats triumph,sector 104,1.85,8078.0,3.0,3.0,3,24.0,Relatively New,2065.721649484536,0.0,1.0,0.0,0.0,0.0,1.0,174.0
flat,parsvnath green ville,sector 48,1.86,7654.0,3.0,3.0,3,6.0,Moderately Old,2192.0103092783506,0.0,1.0,0.0,0.0,0.0,0.0,94.0
flat,shree vardhman victoria,sector 70,1.1,8461.0,2.0,2.0,2,0.0,New Property,940.9402061855669,1.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,shree vardhman victoria,sector 70,1.9,9743.0,3.0,3.0,3,10.0,New Property,1759.020618556701,0.0,1.0,1.0,1.0,1.0,1.0,36.0
flat,dnha cghs,sector 1,0.85,3864.0,3.0,3.0,N,5.0,Moderately Old,2200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,ireo the corridors,sector 67,2.08,12044.0,3.0,3.0,2,6.0,Under Construction,1557.860824742268,0.0,0.0,0.0,0.0,1.0,1.0,55.0
flat,experion the heartsong,sector 108,1.36,6542.0,3.0,2.0,3,2.0,Relatively New,1236.6123711340206,1.0,1.0,0.0,0.0,0.0,0.0,77.0
flat,m3m woodshire,sector 107,1.45,6141.0,3.0,4.0,3,7.0,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0
flat,chd avenue,sector 71,0.95,7929.0,2.0,2.0,2,5.0,Moderately Old,1080.6701030927836,0.0,0.0,0.0,0.0,0.0,0.0,142.0
flat,bptp terra,sector 37,1.65,7530.0,4.0,3.0,3,6.0,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
flat,m3m soulitude,sector 89,1.42,9978.0,3.0,3.0,2,3.0,New Property,1280.7,0.0,0.0,0.0,0.0,0.0,1.0,15.0
flat,m3m golfestate,sector 65,5.4,18126.0,3.0,4.0,3,19.0,Moderately Old,2687.2422680412374,1.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,ss the leaf,sector 85,1.87,7780.0,3.0,4.0,3,7.0,Relatively New,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0
house,independant,sector 41,1.65,13750.0,1.0,1.0,0,1.0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,smart world gems,sector 89,0.86,7796.0,2.0,3.0,2,4.0,New Property,992.6999999999999,1.0,1.0,0.0,1.0,0.0,0.0,72.0
flat,emaar palm gardens,sector 83,1.6,8648.0,3.0,3.0,3,6.0,Relatively New,1668.8144329896907,1.0,1.0,1.0,1.0,0.0,0.0,167.0
flat,emaar palm gardens,sector 83,1.8,9473.0,3.0,3.0,3,9.0,Relatively New,1713.9175257731958,0.0,0.0,0.0,0.0,0.0,1.0,55.0
flat,the close north,sector 50,2.51,11992.0,3.0,3.0,3,11.0,Moderately Old,2093.0,0.0,0.0,1.0,1.0,0.0,0.0,109.0
house,independant,sector 25,10.85,38150.0,6.0,6.0,1,3.0,Relatively New,2844.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0
flat,dlf park place,sector 54,5.75,24689.0,3.0,4.0,3,12.0,Relatively New,2329.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,sare crescent parc,sector 92,0.95,5013.0,4.0,5.0,3,13.0,Relatively New,1895.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,ss the leaf,sector 85,1.2,7317.0,2.0,2.0,3,14.0,Relatively New,1256.2907216494846,0.0,0.0,1.0,0.0,0.0,0.0,141.0
flat,shree arihant apartment,sector 54,1.55,8611.0,3.0,3.0,3,3.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0
flat,ss the leaf,sector 85,2.0,11869.0,3.0,4.0,3,5.0,Relatively New,1844.3324742268042,0.0,1.0,0.0,0.0,0.0,0.0,156.0
house,independant,sector 6,0.75,10518.0,2.0,4.0,1,3.0,Moderately Old,713.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
flat,breez global hill view,sohna road,0.35,5319.0,2.0,2.0,2,18.0,New Property,658.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
flat,dlf new town heights,sector 90,1.99,7297.0,4.0,4.0,3,9.0,Relatively New,2454.2999999999997,0.0,1.0,0.0,1.0,0.0,0.0,102.0
flat,on request,sector 103,1.69,9146.0,3.0,3.0,3,8.0,Relatively New,1664.3041237113403,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,tulip violet,sector 69,1.76,9513.0,3.0,4.0,2,0.0,Relatively New,1668.8144329896907,0.0,0.0,0.0,0.0,0.0,0.0,157.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2.0,2.0,2,12.0,Relatively New,825.3865979381444,0.0,0.0,0.0,0.0,0.0,1.0,100.0
flat,ss the leaf,sector 85,2.1,8720.0,3.0,4.0,3,6.0,Relatively New,1844.3324742268042,0.0,1.0,0.0,0.0,0.0,0.0,156.0
flat,m3m urbana,sector 67,0.95,10895.0,1.0,1.0,1,17.0,Relatively New,826.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0
house,independant,sector 4,0.5,9259.0,2.0,3.0,2,3.0,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,housing apna enclave,sector 4,0.39,4105.0,2.0,2.0,1,1.0,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,1.17,7001.0,2.0,2.0,3,11.0,Relatively New,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
house,independant,sector 4,0.85,7522.0,3.0,3.0,0,1.0,Moderately Old,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,dlf trinity towers,sector 43,3.8,15510.0,3.0,3.0,3,1.0,Moderately Old,2450.0,0.0,1.0,0.0,1.0,0.0,0.0,68.0
flat,sidhartha ncr one,sector 95,0.56,4106.0,2.0,2.0,2,10.0,Relatively New,1364.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,puri diplomatic greens,sector 111,3.5,11864.0,4.0,5.0,3,10.0,Relatively New,2700.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,bestech park view residency,sector 2,1.18,7539.0,2.0,2.0,3,5.0,Old Property,1411.7268041237114,1.0,0.0,0.0,0.0,0.0,0.0,76.0
house,project housing board colony,sector 28,2.58,17695.0,4.0,2.0,2,2.0,Relatively New,1458.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,signature global synera,sector 81,0.38,9500.0,1.0,1.0,2,3.0,Relatively New,360.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0
flat,valley view estate,sector 2,1.5,8278.0,4.0,4.0,3,9.0,Old Property,1630.8,1.0,1.0,0.0,0.0,1.0,0.0,135.0
flat,central park flower valley,sector 33,1.35,10384.0,3.0,2.0,2,3.0,New Property,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
flat,sare green parc 2,sector 92,0.61,4837.0,3.0,2.0,2,6.0,Under Construction,1137.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0
house,ardee city,sector 52,2.25,16071.0,3.0,3.0,3,4.0,New Property,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
flat,indiabulls enigma,sector 110,3.49,10264.0,4.0,5.0,3,7.0,Relatively New,3067.0103092783506,0.0,1.0,0.0,0.0,0.0,0.0,165.0
house,housing board colony,sector 28,5.5,30556.0,4.0,3.0,3,2.0,Old Property,1800.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0
flat,godrej summit,sector 104,1.05,5833.0,3.0,4.0,3,7.0,Relatively New,1620.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0
flat,ss the leaf,sector 85,1.98,8256.0,3.0,4.0,3,12.0,Relatively New,2399.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0
flat,bestech park view residency,sector 2,1.26,8051.0,2.0,2.0,3,7.0,Moderately Old,1411.7268041237114,1.0,0.0,0.0,0.0,0.0,0.0,84.0
flat,shri ram apartments,sector 4,0.46,5111.0,2.0,2.0,1,1.0,Relatively New,810.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
flat,pioneer park,sector 61,2.1,11666.0,3.0,3.0,3,15.0,Relatively New,1441.855670103093,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,ramshanti cooperative society,sector 52,1.76,7242.0,4.0,4.0,3,12.0,New Property,2192.0103092783506,0.0,0.0,0.0,0.0,0.0,1.0,0.0
house,independant,sector 43,5.3,27390.0,3.0,9.0,3+,3.0,Moderately Old,1935.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0
flat,tulip violet,sector 69,1.42,8998.0,3.0,3.0,2,8.0,Relatively New,1423.4536082474226,0.0,0.0,0.0,1.0,0.0,0.0,94.0
flat,ss the leaf,sector 85,1.18,10727.0,2.0,2.0,3,9.0,Relatively New,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0
flat,global hill view,sector 11,0.33,4271.0,2.0,2.0,N,11.0,Relatively New,761.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,dlf the skycourt,sector 86,1.55,8035.0,3.0,3.0,3,12.0,Relatively New,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0
flat,smart world orchard,sector 61,2.0,12911.0,3.0,3.0,2,3.0,New Property,1394.1,0.0,0.0,0.0,0.0,1.0,0.0,61.0
flat,smart world orchard,sector 61,1.85,14800.0,2.0,2.0,2,3.0,New Property,1125.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0
flat,signature global solera,sector 107,0.6,8000.0,3.0,2.0,2,8.0,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
flat,tata primanti,sector 72,4.1,14100.0,4.0,5.0,3,39.0,New Property,2620.4896907216494,0.0,1.0,0.0,0.0,1.0,1.0,103.0
house,independant,sector 26,4.45,35178.0,4.0,4.0,3,3.0,Old Property,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
flat,umang monsoon breeze,sector 78,1.25,5000.0,4.0,4.0,3,2.0,Relatively New,2300.0,0.0,1.0,0.0,1.0,1.0,0.0,57.0
flat,vatika gurgaon,sector 83,1.25,6313.0,3.0,3.0,2,2.0,Relatively New,1786.0824742268042,0.0,1.0,0.0,0.0,0.0,1.0,119.0
flat,unitech greenwood city,sector 45,2.4,12346.0,3.0,3.0,2,1.0,New Property,194.84536082474227,0.0,1.0,0.0,0.0,0.0,0.0,19.0
flat,surya vihar rwa,sector 21,1.3,6500.0,5.0,5.0,2,2.0,Old Property,2400.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0
house,independant,sector 25,6.6,36667.0,6.0,7.0,3+,2.0,Moderately Old,1800.0,1.0,1.0,0.0,0.0,0.0,0.0,119.0
flat,ats triumph,sector 104,2.78,8825.0,4.0,4.0,3,11.0,Relatively New,2841.494845360825,0.0,1.0,0.0,0.0,0.0,1.0,110.0
flat,indiabulls enigma,sector 110,4.49,11572.0,5.0,5.0,3,4.0,Relatively New,3500.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0
house,independant,sector 28,11.25,34722.0,9.0,9.0,3+,2.0,Moderately Old,3240.0,0.0,1.0,1.0,1.0,0.0,0.0,126.0
flat,vatika city,sector 49,2.1,10418.0,3.0,3.0,3,9.0,Moderately Old,1604.25,0.0,0.0,0.0,1.0,0.0,0.0,132.0
flat,godrej nature plus,sector 33,1.15,11558.0,2.0,2.0,2,15.0,New Property,83.196,0.0,0.0,0.0,0.0,0.0,0.0,38.0
flat,bestech park view residency,sector 2,0.95,6709.0,2.0,2.0,3,10.0,Old Property,1274.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,88.0
flat,adani aangan galleria,sector 89,0.42,4941.0,2.0,2.0,2,3.0,Relatively New,766.7525773195877,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,smart world orchard,sector 61,1.41,12250.0,2.0,2.0,2,2.0,New Property,1150.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0
house,emaar emerald hills,sector 65,12.5,34722.0,4.0,4.0,3+,2.0,Relatively New,3600.0,1.0,1.0,0.0,0.0,0.0,0.0,56.0
flat,dlf regency park,sector 28,1.24,12400.0,2.0,2.0,3,19.0,Moderately Old,1050.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0
house,independant,sector 23,5.1,16569.0,3.0,2.0,0,1.0,Old Property,3078.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0
flat,experion the heartsong,sector 108,1.65,8237.0,3.0,4.0,3,3.0,Moderately Old,1771.32,1.0,0.0,0.0,0.0,0.0,0.0,75.0
flat,unitech uniworld gardens,sector 92,1.05,10531.0,2.0,2.0,2,3.0,Relatively New,897.3,0.0,0.0,0.0,0.0,0.0,0.0,34.0
flat,dlf regal gardens,sector 90,1.7,7223.0,4.0,4.0,3,15.0,Moderately Old,1998.0670103092784,0.0,1.0,0.0,0.0,0.0,1.0,38.0
house,dlf new town heights,sector 86,2.5,7827.0,4.0,5.0,3+,4.0,Moderately Old,3194.0,0.0,1.0,0.0,1.0,1.0,0.0,49.0
flat,ireo skyon,sector 60,2.15,23344.0,2.0,3.0,2,5.0,Relatively New,1250.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,park royal apartment,sector 56,1.85,9024.0,3.0,4.0,3,7.0,Old Property,1845.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0
flat,signature global park,sohna road,0.79,7308.0,3.0,2.0,3,4.0,Under Construction,975.1288659793814,0.0,0.0,0.0,0.0,0.0,1.0,109.0
flat,m3m one key resiments,sector 67,0.8,13115.0,1.0,1.0,N,0.0,Relatively New,610.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,parsvnath green ville,sector 48,1.6,8376.0,3.0,3.0,3,8.0,Old Property,1895.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0
flat,vipul belmonte,sector 53,6.0,24490.0,3.0,4.0,3,6.0,Moderately Old,2210.0515463917527,0.0,1.0,0.0,0.0,1.0,0.0,26.0
house,independant,sector 4,1.1,11111.0,3.0,4.0,1,2.0,Moderately Old,990.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
house,bhim nagar society,sector 6,0.4,2500.0,4.0,2.0,2,1.0,Moderately Old,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,the close north,sector 50,2.7,9980.0,3.0,3.0,3,3.0,Moderately Old,2349.8711340206187,0.0,1.0,0.0,0.0,0.0,0.0,117.0
flat,ramprastha the edge towers,sector 37,0.8,8888.0,2.0,2.0,3,10.0,Relatively New,1310.0,0.0,0.0,0.0,0.0,1.0,1.0,166.0
flat,antriksh heights,sector 84,0.9,4444.0,3.0,3.0,3,18.0,Relatively New,1826.6752577319587,0.0,1.0,0.0,1.0,0.0,1.0,59.0
flat,dlf new town heights,sector 86,1.25,6476.0,3.0,4.0,3,2.0,Relatively New,1740.979381443299,0.0,1.0,0.0,1.0,0.0,1.0,65.0
flat,4s aradhya homes,sector 67,1.9,8863.0,4.0,4.0,3,3.0,New Property,1984.5360824742268,0.0,0.0,0.0,0.0,0.0,0.0,62.0
flat,supertech araville,sector 79,1.35,9000.0,2.0,2.0,3,6.0,New Property,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0
house,independant,sector 28,1.45,8000.0,3.0,2.0,1,1.0,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,sare green parc,sector 92,0.85,6741.0,3.0,2.0,2,14.0,Relatively New,1261.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,dlf regal gardens,sector 90,1.78,8036.0,4.0,4.0,3,8.0,Relatively New,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0
house,unitech uniworld resorts,sector 33,9.55,19293.0,6.0,7.0,3+,2.0,Relatively New,4950.0,1.0,1.0,1.0,1.0,0.0,0.0,126.0
flat,tarc maceo,sector 91,0.95,5954.0,2.0,2.0,2,10.0,Relatively New,1181.701030927835,0.0,0.0,0.0,0.0,0.0,1.0,77.0
flat,vatika city,sector 49,1.98,9074.0,3.0,4.0,3,9.0,Moderately Old,1750.75,0.0,1.0,0.0,0.0,0.0,0.0,101.0
house,independant,sector 47,0.99,17187.0,1.0,4.0,3,4.0,Relatively New,576.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
house,housing board colony,sector 28,3.5,25926.0,2.0,6.0,3,3.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,hsiidc sidco aravali,sector 1,0.81,3129.0,3.0,3.0,3,2.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,74.0
flat,unitech sunbreeze,sector 69,1.0,5476.0,4.0,3.0,N,0.0,Relatively New,1826.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,tulip violet,sector 69,2.0,9950.0,4.0,4.0,2,0.0,Relatively New,1813.1443298969073,0.0,0.0,0.0,0.0,0.0,0.0,95.0
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4.0,4.0,3,4.0,Relatively New,1975.0,1.0,1.0,0.0,0.0,0.0,0.0,152.0
house,sushant lok 1 builder floors,sector 43,1.65,3395.0,4.0,4.0,3+,4.0,Moderately Old,540.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0
flat,alpha corp gurgaonone,sector 84,1.5,7641.0,3.0,3.0,3,20.0,Relatively New,1650.3737113402062,0.0,1.0,0.0,0.0,0.0,0.0,37.0
flat,bestech park view residency,sector 2,0.56,8553.0,1.0,1.0,2,7.0,Moderately Old,585.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
flat,puri the aravallis,sector 61,3.9,33220.0,3.0,4.0,3,33.0,New Property,1174.0,0.0,1.0,0.0,0.0,0.0,1.0,158.0
house,independant,sector 40,5.0,21124.0,9.0,9.0,3+,3.0,Moderately Old,2367.0,0.0,1.0,1.0,0.0,0.0,0.0,83.0
flat,ats kocoon,sector 109,2.15,10262.0,3.0,4.0,3,9.0,Relatively New,1889.819587628866,0.0,1.0,0.0,0.0,0.0,1.0,97.0
flat,housing board colony,sector 51,0.3,7317.0,1.0,1.0,2,0.0,Old Property,414.5257731958763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ats tourmaline,sector 109,2.3,8897.0,3.0,4.0,3,10.0,New Property,2331.8298969072166,0.0,1.0,0.0,0.0,1.0,1.0,74.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,10799.0,3.0,3.0,3,9.0,Relatively New,1670.618556701031,0.0,0.0,0.0,0.0,0.0,1.0,49.0
house,independant,sector 40,2.15,23889.0,3.0,3.0,3,3.0,Moderately Old,900.0,1.0,0.0,1.0,1.0,0.0,0.0,45.0
flat,smriti apartment,sector 56,0.52,10666.0,1.0,1.0,1,1.0,Old Property,473.58247422680415,0.0,0.0,0.0,0.0,0.0,0.0,34.0
flat,supertech araville,sector 79,0.83,5424.0,2.0,2.0,3,5.0,New Property,1377.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,spaze privy,sector 72,1.9,9620.0,3.0,3.0,3,10.0,Moderately Old,1781.5721649484537,0.0,1.0,0.0,0.0,0.0,0.0,31.0
flat,unitech uniworld gardens,sector 47,2.15,10306.0,3.0,4.0,3,10.0,Moderately Old,1950.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.04,14068.0,3.0,3.0,3,1.0,Relatively New,1487.8092783505153,0.0,0.0,0.0,0.0,0.0,0.0,72.0
house,independant,sector 23,5.65,17706.0,7.0,7.0,3+,2.0,Moderately Old,5000.0,0.0,1.0,0.0,1.0,0.0,0.0,68.0
house,independant,sector 3,0.9,8928.0,3.0,1.0,0,1.0,Relatively New,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independant,sector 8,0.32,7111.0,2.0,3.0,1,1.0,Relatively New,450.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,whiteland blissville,sector 76,1.92,11500.0,3.0,3.0,2,2.0,New Property,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
flat,dlf new town heights,sector 90,1.6,6768.0,4.0,4.0,3,10.0,Relatively New,2132.4742268041236,0.0,1.0,0.0,1.0,0.0,1.0,88.0
flat,tata gurgaon gateway,sector 113,1.75,10443.0,2.0,2.0,2,10.0,Relatively New,1425.2577319587629,1.0,0.0,0.0,0.0,0.0,1.0,104.0
flat,rof ananda,sector 95,0.55,8527.0,3.0,2.0,2,14.0,New Property,741.2809278350516,1.0,0.0,0.0,0.0,0.0,0.0,81.0
flat,dlf new town heights,sector 90,1.65,5683.0,4.0,4.0,3,7.0,Moderately Old,2459.9226804123714,0.0,0.0,0.0,0.0,0.0,1.0,117.0
house,dlf city plots phase 2,sector 25,4.25,31481.0,3.0,2.0,3,2.0,Old Property,1350.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0
flat,satya the hermitage,sector 103,0.93,6404.0,2.0,3.0,3,3.0,Relatively New,1306.8,0.0,1.0,0.0,0.0,0.0,0.0,90.0
house,signature global city,sector 37,1.27,8089.0,3.0,3.0,3,4.0,Relatively New,1570.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4.0,4.0,N,0.0,Relatively New,1975.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0
flat,la vida by tata housing,sector 113,2.45,11050.0,3.0,3.0,3,3.0,Relatively New,1890.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0
flat,krrish florence estate,sector 70,1.3,5600.0,3.0,3.0,3,17.0,Under Construction,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
flat,breez global heights,sohna road,0.46,6478.0,2.0,2.0,2,6.0,Relatively New,639.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,suncity vatsal valley,sector 2,1.45,10139.0,3.0,3.0,3,4.0,Under Construction,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
house,independant,sector 2,4.99,18889.0,4.0,4.0,3+,3.0,Moderately Old,2642.0,0.0,1.0,1.0,1.0,0.0,0.0,43.0
house,ansal sushant lok plots,sector 43,7.0,25926.0,5.0,5.0,3+,3.0,Relatively New,2700.0,1.0,1.0,0.0,1.0,0.0,0.0,41.0
flat,pareena coban residences,sector 99,1.35,6761.0,3.0,5.0,3,6.0,New Property,1801.4175257731958,0.0,1.0,0.0,0.0,1.0,1.0,60.0
flat,godrej nature plus,sector 33,1.67,10500.0,3.0,2.0,2,18.0,New Property,1503.8999999999999,0.0,0.0,0.0,0.0,0.0,1.0,67.0
flat,godrej nature plus,sector 33,1.2,14379.0,2.0,2.0,3,1.0,New Property,69.777,0.0,0.0,0.0,0.0,0.0,1.0,65.0
flat,m3m skywalk,sector 74,2.25,13636.0,3.0,3.0,2,9.0,Relatively New,1938.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,signature global solera,sector 107,0.3,6134.0,2.0,2.0,1,5.0,Relatively New,491.570618556701,0.0,0.0,0.0,0.0,0.0,1.0,57.0
house,dlf city plots,sector 26,17.0,37627.0,5.0,6.0,3,2.0,Old Property,4518.0,0.0,1.0,1.0,1.0,0.0,0.0,87.0
flat,godrej,sector 79,1.33,8531.0,2.0,2.0,3,6.0,Relatively New,1406.3144329896907,1.0,0.0,0.0,0.0,0.0,1.0,158.0
house,international city by sobha phase 1,sector 109,5.85,26423.0,4.0,5.0,3+,2.0,Relatively New,2214.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0
flat,hcbs sports ville,sohna road,0.32,5517.0,2.0,2.0,1,7.0,New Property,522.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0
house,surendra homes dayaindependentd colony,sector 6,0.75,15625.0,4.0,4.0,2,1.0,Moderately Old,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,m3m skywalk,sector 74,1.5,12500.0,2.0,2.0,3,17.0,Relatively New,1300.0,0.0,0.0,1.0,0.0,0.0,1.0,174.0
flat,signature global solera,sector 107,0.35,6398.0,2.0,2.0,2,8.0,Relatively New,492.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,45.0
flat,capital residences 360,sector 70,1.15,11500.0,2.0,2.0,3,4.0,New Property,1400.0,0.0,0.0,0.0,1.0,0.0,1.0,132.0
flat,signature global park,sohna road,0.54,7200.0,2.0,2.0,2,4.0,Under Construction,675.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0
flat,hcbs sports ville,sohna road,0.24,7407.0,1.0,1.0,2,1.0,New Property,291.59999999999997,0.0,0.0,0.0,0.0,0.0,1.0,68.0
flat,mapsko mount ville,sector 79,1.25,8389.0,3.0,3.0,3,16.0,Relatively New,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,raheja vedaanta,sector 108,1.0,4854.0,2.0,2.0,2,0.0,Relatively New,2060.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,experion the heartsong,sector 108,2.0,8554.0,3.0,3.0,3,14.0,Relatively New,2109.0206185567013,0.0,1.0,0.0,0.0,0.0,0.0,95.0
flat,godrej aria,sector 79,0.96,13296.0,2.0,2.0,3,8.0,Relatively New,934.2427835051546,0.0,0.0,0.0,0.0,0.0,1.0,49.0
flat,imperia the esfera,sector 37,0.7,4879.0,2.0,3.0,3,12.0,Under Construction,1294.458762886598,1.0,0.0,0.0,0.0,1.0,1.0,58.0
house,independant,sector 4,3.3,14667.0,3.0,3.0,2,1.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
flat,la vida by tata housing,sector 113,3.05,11338.0,3.0,4.0,3,15.0,New Property,2600.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,ss the leaf,sector 85,1.78,7392.0,3.0,4.0,3,6.0,New Property,2172.1649484536083,0.0,0.0,1.0,0.0,0.0,0.0,113.0
